class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
visa_macaroni2_v1_k2,macaroni2-bad-073,1,1.201,-0.0889,1.29,0.2158,0.2808
visa_macaroni2_v1_k2,macaroni2-bad-074,1,1.141,-0.08075,1.222,0.2277,0.274
visa_macaroni2_v1_k2,macaroni2-bad-075,1,1.234,-0.10284,1.337,0.208,0.2783
visa_macaroni2_v1_k2,macaroni2-bad-076,1,1.194,-0.094,1.288,0.2162,0.2744
visa_macaroni2_v1_k2,macaroni2-bad-077,1,1.084,-0.1818,1.266,0.22,0.2825
visa_macaroni2_v1_k2,macaroni2-bad-078,1,1.213,-0.1392,1.352,0.2056,0.2834
visa_macaroni2_v1_k2,macaroni2-bad-079,1,1.159,-0.1137,1.272,0.2188,0.2786
visa_macaroni2_v1_k2,macaroni2-bad-080,1,1.1455,-0.1648,1.311,0.2124,0.278
visa_macaroni2_v1_k2,macaroni2-bad-081,1,1.166,-0.0748,1.241,0.2242,0.2869
visa_macaroni2_v1_k2,macaroni2-bad-082,1,1.149,-0.1937,1.343,0.207,0.2764
visa_macaroni2_v1_k2,macaroni2-bad-083,1,1.175,-0.0871,1.262,0.2207,0.2756
visa_macaroni2_v1_k2,macaroni2-bad-084,1,1.237,-0.1257,1.363,0.2037,0.2837
visa_macaroni2_v1_k2,macaroni2-bad-085,1,1.12,-0.2097,1.33,0.2092,0.2793
visa_macaroni2_v1_k2,macaroni2-bad-086,1,1.171,-0.11884,1.29,0.216,0.277
visa_macaroni2_v1_k2,macaroni2-bad-087,1,1.145,-0.164,1.309,0.2128,0.2693
visa_macaroni2_v1_k2,macaroni2-bad-088,1,1.1875,-0.207,1.395,0.1987,0.2712
visa_macaroni2_v1_k2,macaroni2-bad-089,1,1.098,-0.10333,1.201,0.2313,0.2861
visa_macaroni2_v1_k2,macaroni2-bad-090,1,1.069,-0.0702,1.14,0.2424,0.2908
visa_macaroni2_v1_k2,macaroni2-bad-091,1,1.043,-0.1553,1.198,0.2318,0.2834
visa_macaroni2_v1_k2,macaroni2-bad-092,1,1.121,-0.0993,1.221,0.2279,0.282
visa_macaroni2_v1_k2,macaroni2-bad-093,1,1.184,-0.11194,1.296,0.215,0.273
visa_macaroni2_v1_k2,macaroni2-bad-094,1,0.981,-0.2198,1.201,0.2313,0.2776
visa_macaroni2_v1_k2,macaroni2-bad-095,1,1.187,-0.08185,1.269,0.2195,0.2827
visa_macaroni2_v1_k2,macaroni2-bad-096,1,1.169,-0.1661,1.335,0.2084,0.2842
visa_macaroni2_v1_k2,macaroni2-bad-097,1,1.176,-0.0817,1.258,0.2214,0.2776
visa_macaroni2_v1_k2,macaroni2-bad-098,1,1.086,-0.08234,1.168,0.2372,0.291
visa_macaroni2_v1_k2,macaroni2-bad-099,1,1.1455,-0.076,1.222,0.2277,0.291
visa_macaroni2_v1_k2,macaroni2-good-0217,0,1.115,-0.1616,1.277,0.2181,0.2766
visa_macaroni2_v1_k2,macaroni2-good-0411,0,1.149,-0.0551,1.204,0.2307,0.2778
visa_macaroni2_v1_k2,macaroni2-good-0911,0,1.274,-0.032,1.307,0.2131,0.2764
visa_macaroni2_v1_k2,macaroni2-good-0939,0,1.087,-0.1772,1.264,0.2202,0.2788
visa_macaroni2_v1_k2,macaroni2-good-0340,0,1.0625,-0.1886,1.251,0.2225,0.2825
visa_macaroni2_v1_k2,macaroni2-good-0875,0,1.227,-0.09875,1.325,0.21,0.2793
visa_macaroni2_v1_k2,macaroni2-good-0211,0,1.177,-0.1936,1.37,0.2025,0.272
visa_macaroni2_v1_k2,macaroni2-good-0348,0,1.224,-0.2418,1.466,0.1876,0.2756
visa_macaroni2_v1_k2,macaroni2-good-0111,0,1.142,-0.1584,1.3,0.2141,0.2837
visa_macaroni2_v1_k2,macaroni2-good-0778,0,1.142,-0.1595,1.301,0.214,0.2737
visa_macaroni2_v1_k2,macaroni2-good-0067,0,1.182,-0.1248,1.307,0.2131,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0405,0,1.078,-0.2283,1.307,0.2131,0.28
visa_macaroni2_v1_k2,macaroni2-good-0848,0,1.196,-0.05978,1.256,0.2217,0.2832
visa_macaroni2_v1_k2,macaroni2-good-0002,0,1.217,-0.1288,1.346,0.2065,0.277
visa_macaroni2_v1_k2,macaroni2-good-0539,0,1.189,-0.111,1.301,0.2141,0.2834
visa_macaroni2_v1_k2,macaroni2-good-0230,0,1.259,-0.03363,1.292,0.2155,0.2847
visa_macaroni2_v1_k2,macaroni2-good-0233,0,1.13,-0.2075,1.338,0.2079,0.281
visa_macaroni2_v1_k2,macaroni2-good-0946,0,1.166,-0.0827,1.249,0.2229,0.2852
visa_macaroni2_v1_k2,macaroni2-good-0745,0,1.165,-0.149,1.314,0.2118,0.2773
visa_macaroni2_v1_k2,macaroni2-good-0814,0,1.207,-0.1176,1.324,0.2101,0.2766
visa_macaroni2_v1_k2,macaroni2-good-0578,0,1.244,-0.1248,1.369,0.2028,0.2734
visa_macaroni2_v1_k2,macaroni2-good-0366,0,1.199,-0.0849,1.284,0.2168,0.28
visa_macaroni2_v1_k2,macaroni2-good-0165,0,1.1455,-0.177,1.322,0.2104,0.2734
visa_macaroni2_v1_k2,macaroni2-good-0918,0,1.202,-0.09906,1.301,0.214,0.2727
visa_macaroni2_v1_k2,macaroni2-good-0065,0,1.112,-0.2355,1.348,0.2062,0.2793
visa_macaroni2_v1_k2,macaroni2-good-0040,0,1.053,-0.2651,1.318,0.2112,0.2876
visa_macaroni2_v1_k2,macaroni2-good-0581,0,1.214,-0.0845,1.299,0.2145,0.2788
visa_macaroni2_v1_k2,macaroni2-good-0462,0,1.1875,-0.1598,1.348,0.2063,0.2808
visa_macaroni2_v1_k2,macaroni2-good-0825,0,1.195,-0.1309,1.326,0.2098,0.2778
visa_macaroni2_v1_k2,macaroni2-good-0287,0,1.226,-0.143,1.368,0.2029,0.2769
visa_macaroni2_v1_k2,macaroni2-good-0118,0,1.219,-0.0865,1.306,0.2133,0.2708
visa_macaroni2_v1_k2,macaroni2-good-0109,0,1.168,-0.1361,1.304,0.2135,0.2695
visa_macaroni2_v1_k2,macaroni2-good-0738,0,1.084,-0.2067,1.291,0.2157,0.2808
visa_macaroni2_v1_k2,macaroni2-good-0856,0,1.146,-0.1481,1.295,0.2151,0.2817
visa_macaroni2_v1_k2,macaroni2-good-0754,0,1.126,-0.0942,1.22,0.2279,0.2766
visa_macaroni2_v1_k2,macaroni2-good-0439,0,1.151,-0.06647,1.218,0.2283,0.2803
visa_macaroni2_v1_k2,macaroni2-good-0028,0,1.173,-0.0654,1.238,0.2247,0.2837
visa_macaroni2_v1_k2,macaroni2-good-0318,0,1.054,-0.1497,1.203,0.2308,0.2861
visa_macaroni2_v1_k2,macaroni2-good-0520,0,1.12,-0.2299,1.35,0.2059,0.2803
visa_macaroni2_v1_k2,macaroni2-good-0320,0,1.147,-0.1876,1.335,0.2084,0.2795
visa_macaroni2_v1_k2,macaroni2-good-0562,0,1.163,-0.1172,1.28,0.2175,0.2783
visa_macaroni2_v1_k2,macaroni2-good-0473,0,0.9907,-0.2372,1.228,0.2266,0.2769
visa_macaroni2_v1_k2,macaroni2-good-0820,0,1.103,-0.19,1.293,0.2155,0.2915
visa_macaroni2_v1_k2,macaroni2-good-0327,0,1.224,-0.09393,1.317,0.2112,0.27
visa_macaroni2_v1_k2,macaroni2-good-0642,0,1.108,-0.1736,1.282,0.2172,0.2886
visa_macaroni2_v1_k2,macaroni2-good-0181,0,1.117,-0.1337,1.251,0.2225,0.284
visa_macaroni2_v1_k2,macaroni2-good-0223,0,1.177,-0.1467,1.323,0.2102,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0862,0,1.133,-0.1658,1.299,0.2144,0.2795
visa_macaroni2_v1_k2,macaroni2-good-0953,0,1.208,-0.1011,1.309,0.2126,0.2805
visa_macaroni2_v1_k2,macaroni2-good-0795,0,1.243,-0.0952,1.338,0.2078,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0064,0,1.166,-0.1219,1.288,0.2162,0.2783
visa_macaroni2_v1_k2,macaroni2-good-0101,0,1.101,-0.23,1.33,0.2091,0.2878
visa_macaroni2_v1_k2,macaroni2-good-0727,0,1.133,-0.1516,1.284,0.2168,0.2896
visa_macaroni2_v1_k2,macaroni2-good-0514,0,1.134,-0.1893,1.323,0.2103,0.2764
visa_macaroni2_v1_k2,macaroni2-good-0843,0,1.202,-0.11597,1.318,0.2112,0.2776
visa_macaroni2_v1_k2,macaroni2-good-0725,0,1.109,-0.1469,1.256,0.2217,0.2847
visa_macaroni2_v1_k2,macaroni2-good-0650,0,1.053,-0.2034,1.256,0.2217,0.2866
visa_macaroni2_v1_k2,macaroni2-good-0987,0,1.152,-0.2157,1.368,0.2029,0.2742
visa_macaroni2_v1_k2,macaroni2-good-0089,0,1.037,-0.2732,1.311,0.2124,0.2817
visa_macaroni2_v1_k2,macaroni2-good-0049,0,1.19,-0.1821,1.373,0.2021,0.2712
visa_macaroni2_v1_k2,macaroni2-good-0035,0,1.07,-0.1589,1.2295,0.2263,0.2852
visa_macaroni2_v1_k2,macaroni2-good-0379,0,1.112,-0.1686,1.281,0.2174,0.2703
visa_macaroni2_v1_k2,macaroni2-good-0003,0,1.18,-0.1475,1.327,0.2096,0.2778
visa_macaroni2_v1_k2,macaroni2-good-0226,0,1.05,-0.2866,1.336,0.2081,0.2832
visa_macaroni2_v1_k2,macaroni2-good-0623,0,1.096,-0.246,1.342,0.2073,0.2886
visa_macaroni2_v1_k2,macaroni2-good-0221,0,1.187,-0.1743,1.361,0.2041,0.2732
visa_macaroni2_v1_k2,macaroni2-good-0312,0,1.135,-0.1587,1.293,0.2152,0.2756
visa_macaroni2_v1_k2,macaroni2-good-0110,0,1.11,-0.1837,1.294,0.2152,0.2842
visa_macaroni2_v1_k2,macaroni2-good-0564,0,1.104,-0.2415,1.345,0.2067,0.2808
visa_macaroni2_v1_k2,macaroni2-good-0969,0,1.239,-0.04025,1.279,0.2177,0.286
visa_macaroni2_v1_k2,macaroni2-good-0394,0,1.047,-0.2257,1.272,0.2189,0.2883
visa_macaroni2_v1_k2,macaroni2-good-0222,0,1.109,-0.1119,1.222,0.2277,0.271
visa_macaroni2_v1_k2,macaroni2-good-0114,0,1.163,-0.2035,1.366,0.2031,0.2744
visa_macaroni2_v1_k2,macaroni2-good-0616,0,1.247,-0.12225,1.369,0.2028,0.2686
visa_macaroni2_v1_k2,macaroni2-good-0014,0,1.188,-0.06235,1.251,0.2225,0.2869
visa_macaroni2_v1_k2,macaroni2-good-0363,0,1.221,-0.1519,1.373,0.2021,0.2673
visa_macaroni2_v1_k2,macaroni2-good-0545,0,1.093,-0.1581,1.251,0.2225,0.2834
visa_macaroni2_v1_k2,macaroni2-good-0384,0,1.117,-0.2201,1.337,0.208,0.2805
visa_macaroni2_v1_k2,macaroni2-good-0934,0,1.187,-0.1025,1.289,0.2161,0.2764
visa_macaroni2_v1_k2,macaroni2-good-0543,0,1.217,-0.0168,1.233,0.2256,0.2754
visa_macaroni2_v1_k2,macaroni2-good-0586,0,1.111,-0.1134,1.225,0.227,0.2795
visa_macaroni2_v1_k2,macaroni2-good-0207,0,1.132,-0.144,1.275,0.2183,0.28
visa_macaroni2_v1_k2,macaroni2-good-0898,0,1.278,-0.135,1.413,0.1957,0.2734
visa_macaroni2_v1_k2,macaroni2-good-0668,0,1.177,-0.05145,1.229,0.2264,0.2842
visa_macaroni2_v1_k2,macaroni2-good-0280,0,1.22,-0.1646,1.385,0.2003,0.2766
visa_macaroni2_v1_k2,macaroni2-good-0060,0,1.219,-0.1581,1.377,0.2015,0.2793
visa_macaroni2_v1_k2,macaroni2-good-0241,0,1.064,-0.2063,1.2705,0.2191,0.2827
visa_macaroni2_v1_k2,macaroni2-good-0763,0,1.222,-0.1354,1.357,0.2047,0.2786
visa_macaroni2_v1_k2,macaroni2-good-0766,0,1.139,-0.164,1.303,0.2137,0.281
visa_macaroni2_v1_k2,macaroni2-good-0509,0,1.21,-0.1425,1.353,0.2054,0.2698
visa_macaroni2_v1_k2,macaroni2-good-0510,0,1.221,-0.03513,1.256,0.2217,0.2783
visa_macaroni2_v1_k2,macaroni2-good-0441,0,1.146,-0.1366,1.283,0.217,0.2764
visa_macaroni2_v1_k2,macaroni2-good-0024,0,1.166,-0.2059,1.372,0.2023,0.2712
visa_macaroni2_v1_k2,macaroni2-good-0658,0,1.205,-0.1558,1.361,0.2041,0.2712
visa_macaroni2_v1_k2,macaroni2-good-0096,0,1.147,-0.1061,1.254,0.222,0.2842
visa_macaroni2_v1_k2,macaroni2-good-0638,0,1.148,-0.1514,1.3,0.2142,0.2869
visa_macaroni2_v1_k2,macaroni2-good-0688,0,1.212,-0.05618,1.269,0.2196,0.2844
visa_macaroni2_v1_k2,macaroni2-good-0396,0,1.045,-0.2766,1.321,0.2106,0.2825
visa_macaroni2_v1_k2,macaroni2-good-0869,0,1.138,-0.06204,1.2,0.2316,0.2737
visa_macaroni2_v1_k2,macaroni2-good-0560,0,1.119,-0.157,1.276,0.2183,0.2825
visa_macaroni2_v1_k2,macaroni2-good-0487,0,1.207,-0.1265,1.334,0.2086,0.281
visa_macaroni2_v1_k2,macaroni2-good-0803,0,1.233,-0.0159,1.249,0.2228,0.278
visa_macaroni2_v1_k2,macaroni2-good-0391,0,1.134,-0.2284,1.362,0.2039,0.2827
visa_macaroni2_v1_k2,macaroni2-good-0770,0,1.145,-0.1948,1.34,0.2076,0.2786
visa_macaroni2_v1_k2,macaroni2-good-0408,0,1.202,-0.1338,1.336,0.2081,0.2727
visa_macaroni2_v1_k2,macaroni2-good-0296,0,1.137,-0.1686,1.306,0.2133,0.278
visa_macaroni2_v1_k2,macaroni2-good-0041,0,1.212,-0.1577,1.369,0.2026,0.2756
visa_macaroni2_v1_k2,macaroni2-good-0579,0,1.128,-0.1309,1.259,0.2212,0.2837
visa_macaroni2_v1_k2,macaroni2-good-0077,0,1.156,-0.2646,1.421,0.1946,0.2773
visa_macaroni2_v1_k2,macaroni2-good-0020,0,1.207,-0.10565,1.3125,0.212,0.269
visa_macaroni2_v1_k2,macaroni2-good-0822,0,1.152,-0.094,1.246,0.2234,0.2747
visa_macaroni2_v1_k2,macaroni2-good-0868,0,1.171,-0.08905,1.26,0.221,0.2793
visa_macaroni2_v1_k2,macaroni2-good-0785,0,1.198,-0.1876,1.386,0.2001,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0276,0,1.158,-0.184,1.342,0.2072,0.276
visa_macaroni2_v1_k2,macaroni2-good-0596,0,1.145,-0.1309,1.275,0.2184,0.2847
visa_macaroni2_v1_k2,macaroni2-good-0716,0,1.179,-0.2201,1.398,0.198,0.2705
visa_macaroni2_v1_k2,macaroni2-good-0922,0,1.236,-0.2042,1.44,0.1914,0.2751
visa_macaroni2_v1_k2,macaroni2-good-0112,0,1.23,-0.04227,1.272,0.2188,0.2822
visa_macaroni2_v1_k2,macaroni2-good-0575,0,1.195,-0.139,1.334,0.2085,0.2766
visa_macaroni2_v1_k2,macaroni2-good-0787,0,1.18,-0.1332,1.3125,0.212,0.2773
visa_macaroni2_v1_k2,macaroni2-good-0033,0,1.207,-0.1915,1.398,0.198,0.2778
visa_macaroni2_v1_k2,macaroni2-good-0615,0,1.204,-0.1481,1.353,0.2056,0.2742
visa_macaroni2_v1_k2,macaroni2-good-0167,0,1.22,-0.1973,1.417,0.1952,0.2737
visa_macaroni2_v1_k2,macaroni2-good-0387,0,1.1045,-0.2598,1.364,0.2035,0.2747
visa_macaroni2_v1_k2,macaroni2-good-0535,0,1.249,-0.1287,1.378,0.2014,0.2776
visa_macaroni2_v1_k2,macaroni2-good-0107,0,1.243,-0.1567,1.4,0.1979,0.2817
visa_macaroni2_v1_k2,macaroni2-good-0189,0,1.165,-0.0933,1.259,0.2213,0.2825
visa_macaroni2_v1_k2,macaroni2-good-0588,0,1.164,-0.1265,1.291,0.2158,0.2761
visa_macaroni2_v1_k2,macaroni2-good-0173,0,1.209,-0.1063,1.315,0.2115,0.274
visa_macaroni2_v1_k2,macaroni2-good-0403,0,1.162,-0.1809,1.343,0.207,0.272
visa_macaroni2_v1_k2,macaroni2-good-0906,0,1.241,-0.0373,1.278,0.2178,0.277
visa_macaroni2_v1_k2,macaroni2-good-0054,0,1.145,-0.09784,1.242,0.224,0.2834
visa_macaroni2_v1_k2,macaroni2-good-0183,0,1.15,-0.11975,1.2705,0.2192,0.2744
visa_macaroni2_v1_k2,macaroni2-good-0385,0,1.218,-0.11334,1.331,0.209,0.2656
visa_macaroni2_v1_k2,macaroni2-good-0632,0,1.08,-0.2241,1.305,0.2135,0.2808
visa_macaroni2_v1_k2,macaroni2-good-0574,0,1.163,-0.2401,1.403,0.1973,0.278
visa_macaroni2_v1_k2,macaroni2-good-0565,0,1.223,-0.04578,1.269,0.2195,0.273
visa_macaroni2_v1_k2,macaroni2-good-0038,0,1.125,-0.01805,1.143,0.2418,0.2844
visa_macaroni2_v1_k2,macaroni2-good-0345,0,1.083,-0.269,1.352,0.2056,0.2744
visa_macaroni2_v1_k2,macaroni2-good-0846,0,1.12,-0.1672,1.287,0.2163,0.2678
visa_macaroni2_v1_k2,macaroni2-good-0904,0,1.107,-0.1898,1.297,0.2146,0.287
visa_macaroni2_v1_k2,macaroni2-good-0840,0,1.217,-0.189,1.406,0.1969,0.2756
visa_macaroni2_v1_k2,macaroni2-good-0907,0,1.142,-0.0505,1.192,0.2329,0.284
visa_macaroni2_v1_k2,macaroni2-good-0734,0,1.169,-0.12335,1.292,0.2155,0.2817
visa_macaroni2_v1_k2,macaroni2-good-0440,0,1.193,-0.1815,1.375,0.2018,0.2773
visa_macaroni2_v1_k2,macaroni2-good-0086,0,1.065,-0.1947,1.26,0.221,0.286
visa_macaroni2_v1_k2,macaroni2-good-0423,0,1.251,-0.1122,1.363,0.2037,0.274
visa_macaroni2_v1_k2,macaroni2-good-0823,0,1.164,-0.05615,1.221,0.2279,0.279
visa_macaroni2_v1_k2,macaroni2-good-0017,0,1.198,-0.1686,1.367,0.2031,0.2817
visa_macaroni2_v1_k2,macaroni2-good-0372,0,1.204,-0.09235,1.297,0.2147,0.2747
visa_macaroni2_v1_k2,macaroni2-good-0865,0,1.138,-0.1163,1.254,0.222,0.286
visa_macaroni2_v1_k2,macaroni2-good-0407,0,1.152,-0.2103,1.362,0.2039,0.272
visa_macaroni2_v1_k2,macaroni2-good-0831,0,1.113,-0.182,1.295,0.215,0.278
visa_macaroni2_v1_k2,macaroni2-good-0548,0,1.143,-0.06824,1.211,0.2296,0.2961
visa_macaroni2_v1_k2,macaroni2-good-0126,0,1.153,-0.186,1.34,0.2076,0.2786
visa_macaroni2_v1_k2,macaroni2-good-0965,0,1.18,-0.1225,1.302,0.2137,0.2795
visa_macaroni2_v1_k2,macaroni2-good-0424,0,1.211,-0.21,1.421,0.1946,0.2769
visa_macaroni2_v1_k2,macaroni2-good-0455,0,1.145,-0.1984,1.343,0.207,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0373,0,1.06,-0.2126,1.272,0.2189,0.2861
visa_macaroni2_v1_k2,macaroni2-good-0977,0,1.144,-0.0908,1.234,0.2255,0.282
visa_macaroni2_v1_k2,macaroni2-good-0500,0,1.168,-0.0714,1.239,0.2245,0.2788
visa_macaroni2_v1_k2,macaroni2-good-0888,0,1.139,-0.11334,1.252,0.2224,0.2798
visa_macaroni2_v1_k2,macaroni2-good-0369,0,1.147,-0.1372,1.285,0.2168,0.2795
visa_macaroni2_v1_k2,macaroni2-good-0910,0,1.171,-0.1698,1.341,0.2074,0.2769
visa_macaroni2_v1_k2,macaroni2-good-0735,0,1.179,-0.11005,1.289,0.2161,0.2769
visa_macaroni2_v1_k2,macaroni2-good-0061,0,1.157,-0.1271,1.284,0.2168,0.277
visa_macaroni2_v1_k2,macaroni2-good-0267,0,1.113,-0.2408,1.3545,0.2052,0.278
visa_macaroni2_v1_k2,macaroni2-good-0695,0,1.277,-0.0554,1.333,0.2087,0.272
visa_macaroni2_v1_k2,macaroni2-good-0331,0,1.115,-0.2213,1.337,0.2081,0.2805
