class,name,label,max_normal,max_abnormal,margin,semantic_score,fusion_score
mvtec_metal_nut_v1_k2,metal_nut-good-001,0,1.724,0.5767,1.146,0.2411,0.3005
mvtec_metal_nut_v1_k2,metal_nut-good-018,0,1.883,0.7036,1.18,0.2352,0.295
mvtec_metal_nut_v1_k2,metal_nut-good-000,0,1.775,0.6074,1.168,0.2372,0.3015
mvtec_metal_nut_v1_k2,metal_nut-good-010,0,1.828,0.6533,1.175,0.236,0.2932
mvtec_metal_nut_v1_k2,metal_nut-good-021,0,1.778,0.586,1.192,0.2328,0.302
mvtec_metal_nut_v1_k2,metal_nut-good-003,0,1.828,0.639,1.189,0.2334,0.2979
mvtec_metal_nut_v1_k2,metal_nut-good-006,0,1.895,0.7573,1.137,0.2428,0.2878
mvtec_metal_nut_v1_k2,metal_nut-bent-000,1,1.7295,0.6655,1.064,0.2566,0.307
mvtec_metal_nut_v1_k2,metal_nut-bent-001,1,1.792,0.6826,1.109,0.248,0.2922
mvtec_metal_nut_v1_k2,metal_nut-bent-002,1,1.908,0.8086,1.1,0.2498,0.2913
mvtec_metal_nut_v1_k2,metal_nut-bent-003,1,1.825,0.783,1.042,0.2607,0.2932
mvtec_metal_nut_v1_k2,metal_nut-bent-004,1,1.761,0.6084,1.152,0.2401,0.3064
mvtec_metal_nut_v1_k2,metal_nut-bent-005,1,1.902,0.8257,1.076,0.2542,0.2988
mvtec_metal_nut_v1_k2,metal_nut-bent-006,1,1.784,0.6816,1.103,0.2493,0.2825
mvtec_metal_nut_v1_k2,metal_nut-bent-007,1,1.8,0.676,1.124,0.2452,0.3032
mvtec_metal_nut_v1_k2,metal_nut-bent-008,1,1.705,0.5894,1.115,0.2468,0.3064
mvtec_metal_nut_v1_k2,metal_nut-bent-009,1,1.819,0.719,1.1,0.2498,0.3025
mvtec_metal_nut_v1_k2,metal_nut-bent-010,1,1.708,0.6206,1.088,0.2522,0.3027
mvtec_metal_nut_v1_k2,metal_nut-bent-011,1,1.699,0.806,0.893,0.2905,0.3147
mvtec_metal_nut_v1_k2,metal_nut-bent-012,1,1.848,0.763,1.084,0.2527,0.2905
mvtec_metal_nut_v1_k2,metal_nut-bent-013,1,1.659,0.641,1.018,0.2654,0.3103
mvtec_metal_nut_v1_k2,metal_nut-bent-014,1,1.7295,0.625,1.1045,0.2489,0.2993
mvtec_metal_nut_v1_k2,metal_nut-bent-015,1,1.704,0.6567,1.047,0.2598,0.3079
mvtec_metal_nut_v1_k2,metal_nut-bent-016,1,1.618,0.6206,0.9976,0.2695,0.3027
mvtec_metal_nut_v1_k2,metal_nut-bent-017,1,1.627,0.605,1.021,0.2646,0.3076
mvtec_metal_nut_v1_k2,metal_nut-bent-018,1,1.818,0.822,0.9966,0.2695,0.3066
mvtec_metal_nut_v1_k2,metal_nut-bent-019,1,1.72,0.7046,1.016,0.2659,0.307
mvtec_metal_nut_v1_k2,metal_nut-bent-020,1,1.744,0.707,1.037,0.2617,0.2964
mvtec_metal_nut_v1_k2,metal_nut-bent-021,1,1.736,0.673,1.063,0.2566,0.3098
mvtec_metal_nut_v1_k2,metal_nut-bent-022,1,1.841,0.6826,1.158,0.239,0.289
mvtec_metal_nut_v1_k2,metal_nut-bent-023,1,1.746,0.727,1.02,0.2651,0.2966
mvtec_metal_nut_v1_k2,metal_nut-bent-024,1,1.692,0.649,1.043,0.2605,0.3015
mvtec_metal_nut_v1_k2,metal_nut-flip-000,1,1.737,0.679,1.059,0.2576,0.3271
mvtec_metal_nut_v1_k2,metal_nut-flip-001,1,1.711,0.6426,1.068,0.2556,0.3213
mvtec_metal_nut_v1_k2,metal_nut-flip-002,1,1.622,0.5674,1.055,0.2583,0.3179
mvtec_metal_nut_v1_k2,metal_nut-flip-003,1,1.655,0.6353,1.02,0.2651,0.3225
mvtec_metal_nut_v1_k2,metal_nut-flip-004,1,1.535,0.5806,0.9546,0.278,0.3267
mvtec_metal_nut_v1_k2,metal_nut-flip-005,1,1.573,0.5835,0.9897,0.271,0.3215
mvtec_metal_nut_v1_k2,metal_nut-flip-006,1,1.664,0.62,1.044,0.2605,0.3193
mvtec_metal_nut_v1_k2,metal_nut-flip-007,1,1.673,0.63,1.043,0.2605,0.323
mvtec_metal_nut_v1_k2,metal_nut-flip-008,1,1.683,0.6543,1.028,0.2634,0.3245
mvtec_metal_nut_v1_k2,metal_nut-flip-009,1,1.669,0.6514,1.018,0.2654,0.3237
mvtec_metal_nut_v1_k2,metal_nut-flip-010,1,1.697,0.7183,0.979,0.2732,0.3252
mvtec_metal_nut_v1_k2,metal_nut-flip-011,1,1.658,0.7153,0.943,0.2803,0.3218
mvtec_metal_nut_v1_k2,metal_nut-flip-012,1,1.649,0.6313,1.018,0.2654,0.3193
mvtec_metal_nut_v1_k2,metal_nut-flip-013,1,1.561,0.594,0.9663,0.2756,0.3245
mvtec_metal_nut_v1_k2,metal_nut-flip-014,1,1.582,0.6006,0.9814,0.2727,0.3208
mvtec_metal_nut_v1_k2,metal_nut-flip-015,1,1.789,0.719,1.07,0.2554,0.3228
mvtec_metal_nut_v1_k2,metal_nut-flip-016,1,1.555,0.638,0.9165,0.2856,0.322
mvtec_metal_nut_v1_k2,metal_nut-flip-017,1,1.555,0.5796,0.975,0.274,0.3198
mvtec_metal_nut_v1_k2,metal_nut-flip-018,1,1.685,0.749,0.9355,0.2817,0.3242
mvtec_metal_nut_v1_k2,metal_nut-flip-019,1,1.56,0.582,0.9775,0.2734,0.3237
mvtec_metal_nut_v1_k2,metal_nut-flip-020,1,1.587,0.691,0.896,0.2898,0.3262
mvtec_metal_nut_v1_k2,metal_nut-flip-021,1,1.585,0.5947,0.99,0.2708,0.3254
mvtec_metal_nut_v1_k2,metal_nut-flip-022,1,1.46,0.6274,0.8325,0.3032,0.3289
